state_co	state_id	year	year2	year3	ch_inc_r	ch_unemp	ch_1824	ch_2534	ch_rev10	ch_wel10	ch_vio	ch_pro	ch_black	ch_hisp	ch_metro	ch_pover	ch_relig	ch_gini	ch_pol10	ch_incom	ch_ideo	ch_drugs	ch_gover	ch_pregu	ch_volgu	ch_detse	ch_detpr	ch_detvo	ch_tisp	ch_tisvi	ch_2stk	ch_3stk	ch_dr1a	ch_dr1b	ch_dr2a	ch_dr2b	ch_cocen	ch_mands	lg_inc_r	lg_unemp	lg_1824	lg_2534	lg_rev10	lg_wel10	lg_vio	lg_pro	lg_black	lg_hisp	lg_metro	lg_pover	lg_relig	lg_gini	lg_pol10	lg_incom	lg_ideo	lg_drugs	lg_gover	lg_pregu	lg_volgu	lg_detse	lg_detpr	lg_detvo	lg_tisp	lg_tisvi	lg_2stk	lg_3stk	lg_dr1a	lg_dr1b	lg_dr2a	lg_dr2b	lg_cokee	lg_mands	d_1978	d_1981	d_1984	d_1987	d_1990	d_1993	d_1996	d_1999	d_2002	EST_RA
27	Minnesota	1981	81-78	1977	0	.800000011920929	.180000007152557	1.16999995708466	14592	1810	33.9199981689453	534.700012207031	.100000001490116	.0640000030398369	1	-.720000028610229	0	0	-3.05710005760193	1962	-108.15145111084	1962	1	1	0	1	1	0	66	0	0	0	0	0	0	0	2	2	49	5.09999990463257	13.5100002288818	15.4399995803833	287356	40911	193.839996337891	4037	1.20000004768372	.723999977111816	64	9.42000007629395	8.69999980926514	.345999985933304	194.472396850586	18662	53.6090087890625	.068000003695488	0	0	0	0	0	0	0	0	0	0	60	180	0	0	4	2	0	1	0	0	0	0	0	0	0	1
27	Minnesota	1984	84-87	1978	3	2.29999995231628	-.529999971389771	1.01999998092651	115414	6728	-36.9099998474121	-728.400024414063	.300000011920929	.125	0	3.59999990463257	0	0	4.96589994430542	-2	-112.820190429688	-2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	5.90000009536743	13.6899995803833	16.6100006103516	301948	42721	227.759994506836	4571.7001953125	1.29999995231628	.787999987602234	65	8.69999980926514	8.69999980926514	.345999985933304	191.415298461914	20624	54.5424385070801	.0489999987185001	1	1	0	1	1	0	66	0	0	0	60	180	0	0	6	4	0	0	1	0	0	0	0	0	0	1
27	Minnesota	1987	87-84	1979	8	-2.90000009536743	-1.58000004291534	.730000019073486	-60480	22428	93.6999969482422	234.300003051758	.300000011920929	.127000004053116	1	.200000002980232	-.800000011920929	.0329999998211861	2.36080002784729	2697	-115.900726318359	2697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	8.19999980926514	13.1599998474121	17.6299991607666	417362	49449	190.850006103516	3843.30004882813	1.60000002384186	.912999987602234	65	12.3000001907349	8.69999980926514	.345999985933304	196.381195068359	20622	58.2777481079102	.0390000008046627	0	1	0	1	1	0	66	0	0	0	60	180	0	0	6	4	0	0	0	1	0	0	0	0	0	1
27	Minnesota	1990	90-87	1980	12	-1	-1.17999994754791	-.0599999986588955	170387	-8438	3.73000001907349	17.2999992370605	.200000002980232	.150000005960464	3	-1.29999995231628	0	0	28.7591991424561	1684	-111.167556762695	1684	0	0	0	0	0	0	0	0	0	1	0	60	0	0	4	3	60	5.30000019073486	11.5799999237061	18.3600006103516	356882	71877	284.549987792969	4077.60009765625	1.89999997615814	1.03999996185303	66	12.5	7.90000009536743	.379000008106232	198.742004394531	23319	57.6229782104492	.0359999984502793	0	1	0	1	1	0	66	0	0	0	60	180	0	0	6	4	0	0	0	0	1	0	0	0	0	1
27	Minnesota	1993	93-90	1981	20	.899999976158142	-.899999976158142	-1.41999995708466	-129408	21418	49.7599983215332	157.800003051758	.300000011920929	.151999995112419	0	1.60000002384186	0	0	16.2851009368896	732	-114.292953491211	732	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	72	4.30000019073486	10.3999996185303	18.2999992370605	527269	63439	288.279998779297	4094.89990234375	2.09999990463257	1.19000005722046	69	11.1999998092651	7.90000009536743	.379000008106232	227.501205444336	25003	53.5445785522461	.0379999987781048	0	1	0	1	1	0	66	0	0	1	60	240	0	0	10	7	0	0	0	0	0	1	0	0	0	1
27	Minnesota	1996	96-90	1982	18	-1.5	-.490000009536743	-1.48000001907349	53785	16244	18.0599994659424	-111.5	.300000011920929	.196999996900558	1	-3.59999990463257	0	0	-26.8374996185303	2091	-110.293960571289	2091	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	5.19999980926514	9.5	16.8799991607666	397861	84857	338.040008544922	4252.7001953125	2.40000009536743	1.34200000762939	69	12.8000001907349	7.90000009536743	.379000008106232	243.78630065918	25735	60.7483711242676	.0379999987781048	0	1	0	1	1	0	66	1	0	1	60	240	0	0	10	7	0	0	0	0	0	0	1	0	0	1
27	Minnesota	1999	99-96	1983	15	-1.20000004768372	.280000001192093	-1.69000005722046	93714	5139	-45.9199981689453	-404.899993896484	.300000011920929	.30799999833107	0	1.10000002384186	-.899999976158142	.00800000037997961	13.8382997512817	2471	-102.809097290039	2471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	3.70000004768372	9.01000022888184	15.3999996185303	451646	101101	356.100006103516	4141.2001953125	2.70000004768372	1.53900003433227	70	9.19999980926514	7.90000009536743	.379000008106232	216.948806762695	27826	49.5455894470215	.063000001013279	1	1	0	1	1	0	66	1	0	1	60	240	0	0	10	7	0	0	0	0	0	0	0	1	0	1
27	Minnesota	2002	02-99	1984	16	1.20000004768372	.610000014305115	-.310000002384186	25241	14780	-45.7799987792969	-417	.699999988079071	1.31299996376038	.400000005960464	-2.90000009536743	0	0	-18.9146003723144	3027	-109.560409545898	3027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	2.5	9.28999996185303	13.710000038147	545360	106240	310.179992675781	3736.30004882813	3	1.84700000286102	70	10.3000001907349	7	.386999994516373	230.787094116211	30297	53.2635116577148	.0769999995827675	1	1	0	1	1	0	66	1	0	1	60	240	0	0	10	7	0	0	0	0	0	0	0	0	1	1
28	Mississipp	1975	75-72	1975	19.8999996185303	-.5	.639999985694885	1.42999994754791	31934	558	58.5999984741211	1075.30004882813	-.75	.226999998092651	8.19999980926514	-8.32999992370605	0	0	14.4977998733521	1303	-25.9794597625732	1303	0	0	0	0	0	0	25	0	0	1	72	72	0	0	4	0	83.0999984741211	5	12.5799999237061	11.039999961853	169374	25641	276.299987792969	839	36.7999992370606	.300000011920929	17.7000007629395	33.8600006103516	32.7999992370606	.426999986171722	163.929397583008	10723	14.7955503463745	.0540000014007091	0	0	0	0	0	0	999	9	0	9	999	9999	999	999	99	0	0	0	0	0	0	0	0	0	0	1
28	Mississipp	1978	78-75	1976	7	2.90000009536743	.119999997317791	1.55999994277954	9289	-1830	-46.2400016784668	385.600006103516	-.75	.226999998092651	1.10000002384186	-1.66999995708466	.5	-.0260000005364418	13.2800998687744	1142	-24.4327201843262	1142	0	0	0	0	0	0	0	0	0	0	-36	288	0	0	0	0	103	4.5	13.2200002670288	12.4700002670288	201308	26199	334.899993896484	1914.30004882813	36.0499992370606	.52700001001358	25.8999996185303	25.5300006866455	32.7999992370606	.426999986171722	178.427200317383	12026	11.183910369873	.0540000014007091	0	0	0	0	0	0	25	0	0	1	72	72	0	0	4	0	1	0	0	0	0	0	0	0	0	1
28	Mississipp	1981	81-78	1977	67	.100000001490116	.109999999403954	.649999976158142	26991	7197	53.2900009155274	775.299987792969	-.100000001490116	.226999998092651	0	.439999997615814	0	0	9.60219955444336	1022	-29.8640804290771	1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	7.40000009536743	13.3400001525879	14.0299997329712	210597	24369	288.660003662109	2299.89990234375	35.2999992370606	.754000008106232	27	23.8600006103516	33.2999992370606	.400999993085861	191.707305908203	13168	13.2488098144531	.0540000014007091	0	0	0	0	0	0	25	0	0	1	36	360	0	0	4	0	0	1	0	0	0	0	0	0	0	1
28	Mississipp	1984	84-87	1978	52	5.09999990463257	-.370000004768372	1.0900000333786	37743	-3392	-61.5099983215332	-147.5	.100000001490116	-.152999997138977	2	2.59999990463257	0	0	5.46560001373291	-96	-46.1887092590332	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	7.5	13.4499998092651	14.6800003051758	237588	31566	341.950012207031	3075.19995117187	35.2000007629394	.981000006198883	27	24.2999992370605	33.2999992370606	.400999993085861	201.309494018555	14190	16.615270614624	.046000000089407	0	0	0	0	0	0	25	0	0	1	36	360	0	0	4	0	0	0	1	0	0	0	0	0	0	1
28	Mississipp	1987	87-84	1979	27	-.899999976158142	-.589999973773956	.540000021457672	-35883	2779	-6.30999994277954	143.199996948242	0	-.0920000001788139	1	-.300000011920929	3.40000009536743	.034000001847744	4.04809999465942	1045	-59.4334793090821	1045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	12.6000003814697	13.0799999237061	15.7700004577637	275331	28174	280.440002441406	2927.69995117187	35.2999992370606	.828000009059906	29	26.8999996185303	33.2999992370606	.400999993085861	206.775100708008	14094	29.5734405517578	.0450000017881393	0	0	0	0	0	0	25	0	0	1	36	360	0	0	4	0	0	0	0	1	0	0	0	0	0	1
28	Mississipp	1990	90-87	1980	51	-3.90000009536743	-.910000026226044	.550000011920929	91527	5100	37.0499992370606	133.199996948242	.200000002980232	-.0930000022053719	0	-4.59999990463257	0	0	81.0960006713867	1776	-69.0912094116211	1776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	256	11.6999998092651	12.4899997711182	16.3099994659424	239448	30953	274.130004882813	3070.89990234375	35.2999992370606	.736000001430511	30	26.6000003814697	36.7000007629394	.435000002384186	210.823196411133	15139	29.8600406646729	.0500000007450581	0	0	0	0	0	0	25	0	0	1	36	360	0	0	4	0	0	0	0	0	1	0	0	0	0	1
28	Mississipp	1993	93-90	1981	54	.400000005960464	-.00999999977648258	-1.99000000953674	-43287	22122	100.559997558594	666.599975585938	.400000005960464	.00999999977648258	5	2.5	0	0	24.4986991882324	761	-75.0268402099609	761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	7.80000019073486	11.5799999237061	16.8600006103516	330975	36053	311.179992675781	3204.10009765625	35.5	.64300000667572	30	22	36.7000007629394	.435000002384186	291.919189453125	16915	39.2311706542969	.0590000003576278	0	0	0	0	0	0	25	0	0	1	36	360	0	0	9	0	0	0	0	0	0	1	0	0	0	1
28	Mississipp	1996	96-90	1982	121	-2.09999990463257	-.349999994039536	-.639999985694885	58513	12721	91.0400009155274	141	.300000011920929	.0590000003576278	0	-1	0	0	-37.8120002746582	1754	-59.4368705749512	1754	0	0	0	1	0	0	60	0	0	0	0	0	0	0	3	0	361	8.19999980926514	11.5699996948242	14.8699998855591	287688	58175	411.739990234375	3870.69995117187	35.9000015258789	.652999997138977	35	24.5	36.7000007629394	.435000002384186	316.417907714844	17676	35.7956695556641	.0649999976158142	0	0	0	0	0	0	25	0	0	1	36	360	0	0	9	0	0	0	0	0	0	0	1	0	0	1
28	Mississipp	1999	99-96	1983	144	-.699999988079071	-.310000002384186	-.379999995231628	38235	4687	-92.0999984741211	-38.4000015258789	.200000002980232	.116999998688698	1	-5.90000009536743	-1.60000002384186	.0109999999403954	21.9393997192383	1449	-51.653190612793	1449	1	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	482	6.09999990463257	11.2200002670288	14.2299995422363	346201	70896	502.779998779297	4011.69995117187	36.2000007629394	.712000012397766	35	23.5	36.7000007629394	.435000002384186	278.605895996094	19430	23.6411991119385	.090999998152256	0	0	0	1	0	0	85	0	0	1	36	360	0	0	12	0	0	0	0	0	0	0	0	1	0	1
28	Mississipp	2002	02-99	1984	117	.100000001490116	.28999999165535	-.529999971389771	62490	25477	-60.5800018310547	-138.199996948242	.400000005960464	.66100001335144	0	1.70000004768372	0	0	-.162300005555153	1116	-64.6204299926758	1116	-1	0	0	0	0	0	-60	1	0	0	0	0	0	0	0	0	626	5.40000009536743	10.9099998474121	13.8500003814697	384436	75583	410.679992675781	3973.30004882813	36.4000015258789	.828999996185303	36	17.6000003814697	35.0999984741211	.446000009775162	300.545288085938	20879	28.0119895935059	.100000001490116	1	0	0	1	0	0	85	0	0	1	36	360	24	0	12	0	0	0	0	0	0	0	0	0	1	1
29	Missouri	1975	75-72	1975	17.2999992370605	-.800000011920929	.400000005960464	1.47000002861023	25971	-2513	65.9000015258789	1983	.25	.0829999968409538	-.200000002980232	-2.44000005722046	0	0	7.57929992675781	999	-82.456657409668	999	1	0	0	0	0	0	33	0	1	1	240	999	0	60	3	0	74.6999969482422	5.40000009536743	11.8500003814697	11.9200000762939	127068	24496	386.5	2352.60009765625	10.3000001907349	.800000011920929	64.0999984741211	14.2200002670288	19.1000003814697	.368999987840652	246.42399597168	15154	40.2991104125977	.0509999990463257	0	0	0	0	0	0	999	9	9	9	999	9999	999	999	99	99	0	0	0	0	0	0	0	0	0	1
29	Missouri	1978	78-75	1976	24	1.29999995231628	.540000021457672	1.12999999523163	13607	1737	8.02000045776367	-214.800003051758	-.349999994039536	.0839999988675117	.100000001490116	.230000004172325	1	-.00700000021606684	23.0865001678467	1266	-85.0623397827148	1266	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	4.59999990463257	12.25	13.3900003433228	153039	21983	452.399993896484	4335.60009765625	10.5500001907349	.883000016212463	63.9000015258789	11.7799997329712	19.1000003814697	.368999987840652	254.003295898437	16153	42.1575508117676	.0509999990463257	1	0	0	0	0	0	33	0	1	1	240	999	0	60	3	0	1	0	0	0	0	0	0	0	0	1
29	Missouri	1981	81-78	1977	15	1.29999995231628	.140000000596046	.790000021457672	12609	4055	94.0699996948242	757.799987792969	.300000011920929	.0839999988675117	1	.990000009536743	0	0	6.31470012664795	1705	-85.264907836914	1705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	116	5.90000009536743	12.789999961853	14.5200004577637	166646	23720	460.420013427734	4120.7998046875	10.1999998092651	.967000007629395	64	12.0100002288818	20.1000003814697	.361999988555908	277.089813232422	17419	42.9047889709473	.0509999990463257	0	0	0	0	0	0	33	0	1	1	240	999	0	60	3	0	0	1	0	0	0	0	0	0	0	1
29	Missouri	1984	84-87	1978	44	2.70000004768372	-.209999993443489	.970000028610229	81455	22	-77.2699966430664	-825.900024414063	0	.034000001847744	1	3.70000004768372	0	0	-6.2846999168396	504	-95.3148727416992	504	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	7.19999980926514	12.9300003051758	15.3100004196167	179255	27775	554.489990234375	4878.60009765625	10.5	1.05099999904633	65	13	20.1000003814697	.361999988555908	283.404510498047	19124	42.3601188659668	.0399999991059303	0	0	0	0	0	0	33	0	1	1	240	999	0	60	3	4	0	0	1	0	0	0	0	0	0	1
29	Missouri	1987	87-84	1979	43	-3.79999995231628	-1.37000000476837	.839999973773956	-49092	3496	101.339996337891	22.7999992370605	.200000002980232	.0450000017881393	0	-2.29999995231628	.899999976158142	.0379999987781048	-7.16319990158081	2147	-103.493843078613	2147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	175	9.89999961853027	12.7200002670288	16.2800006866455	260710	27797	477.220001220703	4052.69995117187	10.5	1.08500003814697	66	16.7000007629395	20.1000003814697	.361999988555908	277.119812011719	19628	52.9547500610352	.0390000008046627	1	0	0	0	0	0	33	0	1	1	240	999	0	60	3	4	0	0	0	1	0	0	0	0	0	1
29	Missouri	1990	90-87	1980	69	-.600000023841858	-.990000009536743	.270000010728836	113207	4735	54	419.100006103516	0	.0590000003576278	2	-1.79999995231628	0	0	49.5685005187988	1596	-98.9754486083984	1596	0	0	0	0	0	0	-18	1	0	0	-156	-819	24	0	5	1	218	6.09999990463257	11.3500003814697	17.1200008392334	211618	31293	578.559997558594	4075.5	10.6999998092651	1.12999999523163	66	14.3999996185303	21	.400000005960464	269.956604003906	21775	50.5390892028809	.0410000011324883	1	0	0	0	0	0	33	0	1	1	240	999	0	60	3	5	0	0	0	0	1	0	0	0	0	1
29	Missouri	1993	93-90	1981	21	.200000002980232	-.620000004768372	-1.60000002384186	-75260	24839	107.819999694824	-137.899993896484	.200000002980232	.0780000016093254	0	3	0	0	9.20590019226074	434	-104.677062988281	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	287	5.5	10.3599996566772	17.3899993896484	324825	36028	632.559997558594	4494.60009765625	10.6999998092651	1.18900001049042	68	12.6000003814697	21	.400000005960464	319.525085449219	23371	48.4363594055175	.0529999993741512	1	0	0	0	0	0	15	1	1	1	84	180	24	60	8	6	0	0	0	0	0	1	0	0	0	1
29	Missouri	1996	96-90	1982	101	-.899999976158142	-.409999996423721	-1.02999997138977	54285	2726	-76.6100006103516	100.099998474121	.200000002980232	.120999999344349	0	-6.19999980926514	0	0	-22.8894996643066	1447	-98.4214782714844	1447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	308	5.69999980926514	9.73999977111816	15.789999961853	249565	60867	740.380004882813	4356.7001953125	10.8999996185303	1.26699995994568	68	15.6000003814697	21	.400000005960464	328.730987548828	23805	56.2406997680664	.0509999990463257	1	0	0	0	0	0	15	1	1	1	84	180	24	60	9	6	0	0	0	0	0	0	1	0	0	1
29	Missouri	1999	99-96	1983	68	-.600000023841858	.0299999993294477	-1.21000003814697	39198	3260	-108.120002746582	-186.100006103516	.200000002980232	.217999994754791	0	.400000005960464	-1.39999997615814	.0130000002682209	8.07909965515137	1650	-89.5725021362305	1650	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	409	4.80000019073486	9.32999992370605	14.7600002288818	303850	63593	663.77001953125	4456.7998046875	11.1000003814697	1.38800001144409	68	9.39999961853027	21	.400000005960464	305.841491699219	25252	42.180778503418	.0740000009536743	1	0	0	0	0	0	15	1	1	1	84	180	24	60	9	8	0	0	0	0	0	0	0	1	0	1
29	Missouri	2002	02-99	1984	52	.5	.519999980926514	-.479999989271164	35851	16949	-14.3500003814697	-35.7999992370606	.100000001490116	.63400000333786	-.200000002980232	-.100000001490116	0	0	-12.7924995422363	1583	-94.2546005249024	1583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	4.19999980926514	9.35999965667725	13.5500001907349	343048	66853	555.650024414063	4270.7001953125	11.3000001907349	1.60599994659424	68	9.80000019073486	19.6000003814697	.412999987602234	313.920593261719	26902	47.3917198181152	.0920000001788139	0	0	1	0	0	0	15	1	1	1	84	180	24	60	9	8	0	0	0	0	0	0	0	0	1	1
30	Montana	1975	75-72	1975	17.7000007629395	-1.70000004768372	.579999983310699	1.98000001907349	38966	1903	25.2999992370605	2289.60009765625	0	.0560000017285347	-.100000001490116	-1.25999999046326	0	0	20.3215999603271	1301	-97.1573181152344	1301	0	0	0	0	0	0	25	1	1	0	60	999	0	12	0	1	39.5	6.90000009536743	11.8999996185303	11.7600002288818	202420	18933	137.100006103516	1631.80004882813	.300000011920929	1.10000002384186	24.3999996185303	12.9399995803833	4.80000019073486	.349000006914139	189.732803344727	13958	48.8651390075684	.0450000017881393	0	0	0	0	0	0	999	9	9	0	999	9999	999	999	99	99	0	0	0	0	0	0	0	0	0	1
30	Montana	1978	78-75	1976	29.7999992370605	1.20000004768372	.509999990463257	1.8400000333786	29692	2931	55.5999984741211	-34.0999984741211	0	.0560000017285347	-.300000011920929	.509999990463257	.5	.0020000000949949	28.4669990539551	775	-97.764389038086	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	57.2000007629394	5.19999980926514	12.4799995422363	13.7399997711182	241386	20836	162.399993896484	3921.39990234375	.300000011920929	1.15600001811981	24.2999992370605	11.6800003051758	4.80000019073486	.349000006914139	210.054397583008	15259	48.292179107666	.0450000017881393	0	0	0	0	0	0	25	1	1	0	60	999	0	12	0	1	1	0	0	0	0	0	0	0	0	1
30	Montana	1981	81-78	1977	17	-.300000011920929	.219999998807907	1.32000005245209	21360	1173	4.61999988555908	914.599975585938	-.100000001490116	.0560000017285347	0	1.00999999046326	0	0	2.64759993553162	1999	-100.827476501465	1999	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	87	6.40000009536743	12.9899997711182	15.5799999237061	271078	23767	218	3887.30004882813	.300000011920929	1.21200001239777	24	12.1899995803833	5.30000019073486	.351000010967255	238.521392822266	16034	49.4722099304199	.0450000017881393	0	0	0	0	0	0	25	1	1	0	60	999	0	12	0	3	0	1	0	0	0	0	0	0	0	1
30	Montana	1984	84-87	1978	13	2.70000004768372	-1.16999995708466	.790000021457672	99940	6956	-10.0100002288818	-370.100006103516	0	.0299999993294477	0	1.89999997615814	0	0	-6.11999988555908	-213	-98.159309387207	-213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	104	6.09999990463257	13.210000038147	16.8999996185303	292438	24940	222.619995117188	4801.89990234375	.200000002980232	1.26800000667572	24	13.1999998092651	5.30000019073486	.351000010967255	241.169006347656	18033	51.3552703857422	.0260000005364418	0	0	0	0	0	0	25	1	1	1	60	999	0	12	1	5	0	0	1	0	0	0	0	0	0	1
30	Montana	1987	87-84	1979	30	-.699999988079071	-1.11000001430511	.119999997317791	-56387	7946	-55.2200012207031	-110.300003051758	.100000001490116	.0869999974966049	0	1.39999997615814	0	.0280000008642673	-3.71479988098145	538	-93.4076232910157	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	117	8.80000019073486	12.039999961853	17.6900005340576	392378	31896	212.610000610352	4431.7998046875	.200000002980232	1.29799997806549	24	15.1000003814697	5.30000019073486	.351000010967255	235.04899597168	17820	46.8040390014649	.0370000004768371	0	0	0	0	0	0	25	1	1	1	60	999	0	12	1	6	0	0	0	1	0	0	0	0	0	1
30	Montana	1990	90-87	1980	29	-2.20000004768372	-1.04999995231628	-.310000002384186	110670	6158	-41.3800010681152	-440	0	.109999999403954	0	-.899999976158142	0	0	34.9157981872559	1978	-94.1479873657227	1978	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	147	8.10000038146973	10.9300003051758	17.8099994659424	335991	39842	157.389999389648	4321.5	.300000011920929	1.38499999046326	24	16.5	5.30000019073486	.379000008106232	231.334197998047	18358	46.6035804748535	.0240000002086163	0	0	0	0	0	0	25	1	1	1	60	999	0	12	1	8	0	0	0	0	1	0	0	0	0	1
30	Montana	1993	93-90	1981	6	1	-.759999990463257	-3.26999998092651	-70914	4984	53.8899993896484	544.700012207031	0	.090999998152256	0	-1.89999997615814	0	0	1.7936999797821	218	-99.9760971069336	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	176	5.90000009536743	9.88000011444092	17.5	446661	46000	116.01000213623	3881.5	.300000011920929	1.49500000476837	24	15.6000003814697	5.30000019073486	.379000008106232	266.25	20336	47.5444107055664	.0390000008046627	1	0	0	0	0	0	25	1	1	1	60	999	0	24	1	8	0	0	0	0	0	1	0	0	0	1
30	Montana	1996	96-90	1982	77	-1	.430000007152557	-2.25999999046326	68262	11406	1.48000001907349	199.800003051758	.100000001490116	.120999999344349	10	1.60000002384186	0	0	-23.216100692749	883	-94.0294418334961	883	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	182	6.90000009536743	9.11999988555908	14.2299995422363	375747	50984	169.899993896484	4426.2001953125	.300000011920929	1.58599996566773	24	13.6999998092651	5.30000019073486	.379000008106232	268.043701171875	20554	52.4316902160645	.0189999993890524	1	0	0	0	0	0	25	1	1	1	60	999	0	24	2	9	0	0	0	0	0	0	1	0	0	1
30	Montana	1999	99-96	1983	76	-.300000011920929	.560000002384186	-1.05999994277954	3935	-4070	-32.6300010681152	-471	0	.0860000029206276	-1	1.29999995231628	-.200000002980232	.0199999995529652	5.85419988632202	779	-83.2202224731445	779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	5.90000009536743	9.55000019073486	11.9700002670288	444009	62390	171.380004882812	4626	.400000005960464	1.70700001716614	34	15.3000001907349	5.30000019073486	.379000008106232	244.827606201172	21437	41.5977516174316	9	1	0	0	0	0	0	25	0	1	1	60	999	0	24	2	9	0	0	0	0	0	0	0	1	0	0
30	Montana	2002	02-99	1984	26	-1	-.0700000002980232	.409999996423721	38565	9095	213.649993896484	-818.700012207031	-.0299999993294477	.307000011205673	.899999976158142	-3.29999995231628	0	0	-6.89739990234375	1699	-91.3989410400391	1699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	335	5.59999990463257	10.1099996566772	10.9099998474121	447944	58320	138.75	4155	.400000005960464	1.79299998283386	33	16.6000003814697	5.09999990463257	.398999989032745	250.681793212891	22216	41.6224708557129	.0370000004768371	1	0	0	0	0	0	25	0	1	1	60	999	0	24	2	9	0	0	0	0	0	0	0	0	1	1
31	Nebraska	1975	75-72	1975	17.5	-.800000011920929	.519999980926514	1.74000000953674	26878	1849	83.8000030517578	1667.30004882813	.300000011920929	.128000006079674	1.70000004768372	-2.94000005722046	0	0	19.0065002441406	81	-62.4797782897949	81	0	0	0	0	0	0	100	0	0	1	24	120	0	12	1	0	62.7999992370606	3.40000009536743	12.2799997329712	11.4700002670288	131405	18911	155.800003051758	1437.40002441406	2.70000004768372	1.39999997615814	42.7999992370606	12.4899997711182	10.1000003814697	.354999989271164	172.026596069336	15500	32.9659004211426	.0540000014007091	0	0	0	0	0	0	999	9	0	9	999	9999	999	999	99	99	0	0	0	0	0	0	0	0	0	1
31	Nebraska	1978	78-75	1976	-.300000011920929	1.10000002384186	.430000007152557	1.69000005722046	22580	1645	-40.1800003051758	220.5	0	.128000006079674	.5	.939999997615814	.699999988079071	-.00400000018998981	23.7031002044678	2011	-60.9010887145996	2011	1	0	0	0	0	0	0	0	0	0	36	120	0	0	-1	0	80.3000030517578	2.59999990463257	12.8000001907349	13.210000038147	158283	20760	239.600006103516	3104.69995117187	3	1.52799999713898	44.5	9.55000019073486	10.1000003814697	.354999989271164	191.033096313477	15581	29.513879776001	.0540000014007091	0	0	0	0	0	0	100	0	0	1	24	120	0	12	1	0	1	0	0	0	0	0	0	0	0	1
31	Nebraska	1981	81-78	1977	24	.400000005960464	.209999993443489	.959999978542328	14766	2731	25.1399993896484	755.400024414063	.100000001490116	.12899999320507	-1	2.50999999046326	0	0	8.32110023498535	978	-61.6258392333984	978	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	80	3.70000004768372	13.2299995422363	14.8999996185303	180863	22405	199.419998168945	3325.19995117187	3	1.65600001811981	45	10.4899997711182	10.8000001907349	.351000010967255	214.736206054688	17592	31.3872108459473	.0540000014007091	1	0	0	0	0	0	100	0	0	1	60	240	0	12	0	0	0	1	0	0	0	0	0	0	0	1
31	Nebraska	1984	84-87	1978	-7	1.60000002384186	-.689999997615814	1.05999994277954	137783	5441	-6.84000015258789	-510.700012207031	.100000001490116	.165000006556511	2	2.29999995231628	0	0	2.31859993934631	731	-49.8171691894531	731	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	4.09999990463257	13.4399995803833	15.8599996566772	195629	25136	224.559997558594	4080.60009765625	3.09999990463257	1.7849999666214	44	13	10.8000001907349	.351000010967255	223.05729675293	18570	30.2386302947998	.0480000004172325	1	0	0	0	0	0	100	0	0	1	60	600	0	12	0	0	0	0	1	0	0	0	0	0	0	1
31	Nebraska	1987	87-84	1979	26	-.699999988079071	-1.19000005722046	.930000007152557	-120362	6147	44.8600006103516	23.2000007629395	.200000002980232	.158000007271767	1	-1.70000004768372	-.100000001490116	.0240000002086163	8.91699981689453	1840	-40.2908706665039	1840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	5.69999980926514	12.75	16.9200000762939	333412	30577	217.720001220703	3569.89990234375	3.20000004768372	1.95000004768372	46	15.3000001907349	10.8000001907349	.351000010967255	225.375900268555	19301	19.5785408020019	.0430000014603138	0	0	0	0	0	0	100	0	0	1	60	600	0	12	0	0	0	0	0	1	0	0	0	0	0	1
