"","state_na","year","val_type","inc_rate","cri_l1","admissio","adm_100k","ncourtc","court_10","drug_arr","pro_drug","vio_l1","pro_crim"
"176","Indiana",1993,"actual_pre-1994",250,4686.9501953125,6830,120.842178344727,6217,109.996459960938,173.395294189453,0.0379999987781048,508.5,4178.5
"177","Indiana",1996,"actual_post-1994",286,4631.5400390625,8847,151.749572753906,8016,137.495712280273,315.063385009766,0.061999998986721,524.75,4106.8
"178","Indiana",1996,"predicted_post-1994",270.770491692956,4647.45256304233,7661.88012031301,159.534691993014,7490.35351080559,135.584385218056,326.026222754327,0.0432311992495891,487.757755666565,4092.45757252382
"179","Indiana",1999,"actual_post-1994",324,4169.3798828125,10564,NA,NA,NA,439.183502197266,0.0820000022649765,430.970001220703,3738.4
"180","Indiana",1999,"predicted_post-1994",293.635835326209,4196.8169457258,8398.3972184523,NA,NA,NA,445.78640335345,0.0480608488333676,441.485666536369,3709.2566060355
"181","Indiana",2002,"actual_post-1994",348,3831.39990234375,14001,NA,NA,NA,425.558685302734,0.090999998152256,371.799987792969,3459.6
"182","Indiana",2002,"predicted_post-1994",400.446674042977,3785.59636995236,11478.8307614875,NA,NA,NA,819.750596406019,0.0547512173571985,542.665404405627,3522.76016003745
"183","Iowa",1975,"actual_pre-1994",61.7999992370606,3413.69995117187,1130,39.4002799987793,860,29.9860534667969,NA,0.0540000014007091,121,3292.6
"184","Iowa",1978,"actual_pre-1994",70,3861.47998046875,993,34.0768699645996,792,27.1791343688965,171.799194335938,0.0540000014007091,143.970001220703,3717.5
"185","Iowa",1981,"actual_pre-1994",88,4746.740234375,1753,60.1578598022461,1225,42.0384368896484,122.370498657227,0.0450000017881393,200.360000610352,4546.4
"186","Iowa",1984,"actual_pre-1994",97,3919.07006835938,2020,69.67919921875,1324,45.6709213256836,105.699600219727,0.0379999987781048,181.139999389648,3737.9
"187","Iowa",1987,"actual_pre-1994",101,4150.68017578125,2516,88.591552734375,1476,51.9718322753906,84.5344772338867,0.0280000008642673,235.110000610352,3915.6
"188","Iowa",1990,"actual_pre-1994",139,4081.40991210938,3101,111.909057617188,1989,71.7791442871094,117.593399047852,0.0280000008642673,266.299987792969,3815.1
"189","Iowa",1993,"actual_pre-1994",174,3957.14990234375,3611,128.596862792969,2144,76.3532791137695,109.895599365234,0.025000000372529,277.950012207031,3679.2
"190","Iowa",1996,"actual_post-1994",222,4101.85986328125,4156,146.235046386719,2604,91.625617980957,214.592697143555,0.0649999976158142,354.359985351563,3747.5
"191","Iowa",1996,"predicted_post-1994",221.456677982673,4090.48763197468,3878.56754454223,134.708016550579,3052.87356136924,90.0913136194913,315.565489854939,0.0262263550593103,319.434537686439,3761.01545337728
"192","Iowa",1999,"actual_post-1994",252,3500.6298828125,3858,NA,NA,NA,342.318389892578,0.0829999968409538,311.529998779297,3189.1
"193","Iowa",1999,"predicted_post-1994",246.286259763057,3508.89915244744,2999.82177690024,NA,NA,NA,362.441759340183,0.02868563969443,280.395932302692,3188.07531461367
"194","Iowa",2002,"actual_post-1994",248,3301.19995117187,5516,NA,NA,NA,320.670013427734,0.0879999995231629,269.100006103516,3032.1
"195","Iowa",2002,"predicted_post-1994",320.537284467108,3279.83532934688,3225.28856160836,NA,NA,NA,625.951164794723,0.034671305366371,344.805435223623,3073.12122127196
"196","Kansas",1975,"actual_pre-1994",73.5999984741211,4300.39990234375,1650,72.6872253417969,1351,59.5154190063477,NA,0.0520000010728836,276.299987792969,4024.1
"197","Kansas",1978,"actual_pre-1994",98,4563.7998046875,1653,71.3114776611328,1232,53.1492652893067,205.979202270508,0.0520000010728836,309.799987792969,4254
"198","Kansas",1981,"actual_pre-1994",116,5378.83984375,1876,79.3906021118164,1375,58.1887435913086,166.979507446289,0.0410000011324883,389.339996337891,4989.5
"199","Kansas",1984,"actual_pre-1994",173,4529.77001953125,2117,87.1911010742188,1425,58.6902809143067,131.717102050781,0.0430000014603138,326.559997558594,4203.2
"200","Kansas",1987,"actual_pre-1994",233,4822.5498046875,2557,103.985359191895,1581,64.2944259643555,169.105895996094,0.0390000008046627,368.790008544922,4453.8
"201","Kansas",1990,"actual_pre-1994",227,4982.85009765625,3609,145.936111450195,2259,91.3465423583984,228.282501220703,0.0500000007450581,400.839996337891,4582
"202","Kansas",1993,"actual_pre-1994",226,5319.93994140625,3853,153.018264770508,2055,81.6123886108399,341.744506835938,0.0500000007450581,510.820007324219,4809.1
"203","Kansas",1996,"actual_post-1994",301,4886.93994140625,4244,165.458084106445,2859,111.461990356445,NA,NA,420.739990234375,4466.2
"204","Kansas",1996,"predicted_post-1994",215.749698832544,5312.4807490029,5844.4478762549,154.610137276754,3007.92276544874,91.4133166156612,NA,NA,211.02613828611,4042.52891017335
"205","Kansas",1999,"actual_post-1994",321,4858.77001953125,4890,NA,NA,NA,NA,NA,397.029998779297,4454.7
"206","Kansas",1999,"predicted_post-1994",248.944686815466,5283.70105369983,5602.90564107925,NA,NA,NA,NA,NA,218.363919855131,4029.51576725446
"207","Kansas",2002,"actual_post-1994",327,4321.39990234375,4881,NA,NA,NA,NA,0.0920000001788139,404.799987792969,3916.6
"208","Kansas",2002,"predicted_post-1994",278.415036400396,4747.56709270887,6043.25304277097,NA,NA,NA,NA,0.0213289482192836,230.436584924821,3494.64209452263
"209","Kentucky",1975,"actual_pre-1994",95.5999984741211,2759.69995117187,2657,77.7810287475586,2129,62.3243560791016,NA,0.0480000004172325,234,2525.7
"210","Kentucky",1978,"actual_pre-1994",97,3013.330078125,2554,71.440559387207,1938,54.209789276123,266.310913085938,0.0480000004172325,233.570007324219,2779.8
"211","Kentucky",1981,"actual_pre-1994",114,3433.73999023437,3366,91.9420928955078,2453,67.003547668457,312.630493164063,0.0529999993741512,266.679992675781,3167.1
"212","Kentucky",1984,"actual_pre-1994",129,3434.81005859375,2922,78.6964721679688,1876,50.5251808166504,382.988006591797,0.0500000007450581,322.209991455078,3112.6
"213","Kentucky",1987,"actual_pre-1994",147,3092.18994140625,2900,77.9151000976563,2198,59.0542716979981,390.887512207031,0.0489999987185001,334.420013427734,2757.8
"214","Kentucky",1990,"actual_pre-1994",241,3317.14990234375,4698,127.767204284668,3313,90.1006240844726,274.7421875,0.0599999986588955,356.910003662109,2960.2
"215","Kentucky",1993,"actual_pre-1994",274,3323.5400390625,5825,155.209167480469,4163,110.924591064453,567.074890136719,0.0700000002980232,535.469970703125,2788.1
"216","Kentucky",1996,"actual_post-1994",331,3351.73999023437,7685,199.09326171875,5672,146.943008422852,825.5205078125,0.0820000022649765,364.739990234375,2987
"217","Kentucky",1996,"predicted_post-1994",263.663974315045,3390.17686723424,5532.46970575716,205.489439806546,6560.65305788278,127.060569122737,567.25811437061,0.0472886958544704,387.258335099865,2940.8728397161
"218","Kentucky",1999,"actual_post-1994",385,2889.35009765625,6867,NA,NA,NA,1053.04296875,0.0970000028610229,284.040008544922,2787.6
"219","Kentucky",1999,"predicted_post-1994",267.76707664167,3128.04517465192,6471.09213303621,NA,NA,NA,647.227973530988,0.0516112378213877,254.703211052272,2540.80464719688
"220","Kentucky",2002,"actual_post-1994",380,2938.10009765625,8731,NA,NA,NA,957.523620605469,0.123000003397465,257,2681.1
"221","Kentucky",2002,"predicted_post-1994",305.653774223004,2997.01665023604,7533.05056926192,NA,NA,NA,741.557860974007,0.0421806430383475,337.017046954474,2611.83014257902
"222","Louisiana",1975,"actual_pre-1994",123.900001525879,3816.39990234375,1814,47.4869117736817,1490,39.0052337646484,NA,0.0570000000298023,472.700012207031,3343.7
"223","Louisiana",1978,"actual_pre-1994",184,4497.8798828125,2528,62.9482078552246,2320,57.7689247131348,285.56298828125,0.0570000000298023,524.789978027344,3973.1
"224","Louisiana",1981,"actual_pre-1994",216,5453.740234375,2957,70.3545074462891,2732,65.0011901855469,140.699905395508,0.0390000008046627,664.97998046875,4788.8
"225","Louisiana",1984,"actual_pre-1994",304,5026.58984375,4305,96.937629699707,4022,90.565185546875,248.990798950195,0.0509999990463257,640.919982910156,4385.7
"226","Louisiana",1987,"actual_pre-1994",346,6078.02978515625,6032,134.133865356445,5276,117.322662353516,265.126708984375,0.0520000010728836,758.22998046875,5319.8
"227","Louisiana",1990,"actual_pre-1994",427,6241.259765625,7502,176.393127441406,5467,128.544555664063,509.796997070312,0.0780000016093254,781.77001953125,5459.5
"228","Louisiana",1993,"actual_pre-1994",522,6546.47021484375,11977,280.294860839844,8326,194.85139465332,517.012084960938,0.0740000009536743,984.580017089843,5561.9
"229","Louisiana",1996,"actual_post-1994",615,6676.02001953125,14175,334.158416748047,6206,146.298919677734,520.140014648438,0.0839999988675117,1007.39001464844,5668.6
"230","Louisiana",1996,"predicted_post-1994",444.884031451182,6698.53858536196,8623.10106249706,336.457668938777,5607.70791813518,198.372773708496,559.387320264785,0.0715232184172713,999.492679143543,5633.49639853248
"231","Louisiana",1999,"actual_post-1994",776,6098.31005859375,15981,NA,NA,NA,685.546325683594,0.0920000001788139,779.510009765625,5318.8
"232","Louisiana",1999,"predicted_post-1994",454.855021825904,6135.97174159369,11447.4850118736,NA,NA,NA,649.163895380503,0.0755659699013057,881.005306231295,5257.20298693321
"233","Louisiana",2002,"actual_post-1994",794,5338.10009765625,15079,NA,NA,NA,691.016479492188,0.101999998092651,687,4651.1
"234","Louisiana",2002,"predicted_post-1994",499.938054439488,5388.87061574729,11624.1688298317,NA,NA,NA,778.946994315022,0.0733571617512745,802.620998615342,4583.85436236659
"235","Maine",1975,"actual_pre-1994",60,3600.19995117187,810,76.4872512817383,651,61.473087310791,NA,0.0529999993741512,137.5,3462.7
"236","Maine",1978,"actual_pre-1994",43,4075.38989257813,489,44.2533950805664,355,32.1266975402832,153.166793823242,0.0529999993741512,224.699996948242,3850.7
"237","Maine",1981,"actual_pre-1994",71,4367.56005859375,525,46.6666679382324,404,35.9111099243164,239.559692382812,0.0500000007450581,193.380004882812,4174.2
"238","Maine",1984,"actual_pre-1994",73,3681.14990234375,483,42.183406829834,397,34.6724891662598,127.016403198242,0.0370000004768371,159.600006103516,3521.6
"239","Maine",1987,"actual_pre-1994",106,3461.23999023437,704,60.1195564270019,583,49.786506652832,147.974899291992,0.0419999994337559,147.020004272461,3314.2
"240","Maine",1990,"actual_pre-1994",118,3583.6298828125,888,72.7868881225586,686,56.2295074462891,176.703506469727,0.0439999997615814,137.149993896484,3446.5
"241","Maine",1993,"actual_pre-1994",116,3523.56005859375,757,61.1964416503906,484,39.1269187927246,176.776000976563,0.0480000004172325,130.850006103516,3392.7
"242","Maine",1996,"actual_post-1994",108,3284.68994140625,803,64.7058792114258,528,42.5463333129883,230.473098754883,0.068000003695488,131.429992675781,3153.3
"243","Maine",1996,"predicted_post-1994",172.252799518419,3303.84988794367,239.247131927034,93.4610297471636,721.90099218427,41.3599180041235,232.441407185406,0.0323245288664609,151.514820989876,3135.28081782128
"244","Maine",1999,"actual_post-1994",133,3040.67993164063,731,NA,NA,NA,376.158386230469,0.0780000016093254,125.800003051758,2914.9
"245","Maine",1999,"predicted_post-1994",192.026032049602,3060.92631861143,312.452606179697,NA,NA,NA,209.601789917849,0.0369757764604902,154.467695717945,2897.76411892342
"246","Maine",2002,"actual_post-1994",141,2688.19995117187,1026,NA,NA,NA,396.074493408203,0.0900000035762787,111.5,2576.7
"247","Maine",2002,"predicted_post-1994",211.873001236116,2708.19824225767,575.858935792589,NA,NA,NA,250.453107217657,0.034179861782091,147.45375869551,2562.46554477459
"248","Maryland",1975,"actual_pre-1994",169,5650.10009765625,5554,134.83854675293,4745,115.197860717773,NA,0.0740000009536743,719.099975585938,4931
"249","Maryland",1978,"actual_pre-1994",193,5699.97998046875,4932,117.568534851074,3979,94.8510131835938,314.026702880859,0.0740000009536743,693.789978027344,5006.2
"250","Maryland",1981,"actual_pre-1994",218,6630.1298828125,5963,141.437377929688,4750,112.666030883789,283.958190917969,0.0719999969005585,852.409973144531,5777.7
"251","Maryland",1984,"actual_pre-1994",285,5356.97021484375,4174,97.0923461914062,3587,83.4380111694336,406.496185302734,0.0829999968409538,807.059997558594,4549.9
"252","Maryland",1987,"actual_pre-1994",282,5601.7900390625,4929,110.490921020508,4371,97.9825134277344,418.684204101563,0.0989999994635582,833,4768.8
"253","Maryland",1990,"actual_pre-1994",348,5562.56982421875,8193,173.323455810547,6942,146.858474731445,767.296875,0.120999999344349,855.390014648438,4707.2
"254","Maryland",1993,"actual_pre-1994",383,6224.58984375,8800,179.080184936523,7123,144.953201293945,592.970581054688,0.115000002086163,1000.09997558594,5224.5
"255","Maryland",1996,"actual_post-1994",412,6294.759765625,9715,192.68147277832,7974,158.151519775391,875.148986816406,0.142000004649162,986.849975585938,5307.9
"256","Maryland",1996,"predicted_post-1994",406.222606242418,6311.43428374327,11475.5548632921,225.039801288046,7152.17581790134,158.766418974246,863.599752006435,0.0940349470743729,982.194997469326,5283.05147890344
"257","Maryland",1999,"actual_post-1994",427,5365.669921875,10987,NA,NA,NA,790.193420410156,0.130999997258186,796.549987792969,4569.1
"258","Maryland",1999,"predicted_post-1994",411.630025378955,5385.35369979472,12316.9302946544,NA,NA,NA,827.595135942552,0.0981263274436702,877.832346051707,4540.37740793644
"259","Maryland",2002,"actual_post-1994",425,4866.7998046875,10027,NA,NA,NA,1224.0439453125,0.119000002741814,783,4083.8
"260","Maryland",2002,"predicted_post-1994",410.412760524516,4892.0047721717,13294.7147358523,NA,NA,NA,697.21653380388,0.0951310931321318,868.335256014486,4051.08814164384
"261","Massachuse",1975,"actual_pre-1994",38.9000015258789,5382.89990234375,2020,34.9844131469727,1028,17.8039493560791,NA,0.0750000029802322,388.700012207031,4994.2
"262","Massachuse",1978,"actual_pre-1994",49,5409.0498046875,1639,28.534122467041,1054,18.3495826721191,175.053207397461,0.0750000029802322,425.339996337891,4983.7
"263","Massachuse",1981,"actual_pre-1994",65,6079.14990234375,2179,37.9815216064453,1496,26.0763473510742,208.043792724609,0.0750000029802322,601.299987792969,5477.8
"264","Massachuse",1984,"actual_pre-1994",82,5010.77001953125,3020,52.3941688537597,1771,30.725191116333,258.8251953125,0.0890000015497207,576.799987792969,4434
"265","Massachuse",1987,"actual_pre-1994",102,4723.33984375,4013,68.7746353149414,2125,36.4181671142578,233.651596069336,0.103000000119209,556.859985351563,4166.5
"266","Massachuse",1990,"actual_pre-1994",132,5136.009765625,5311,88.28125,2897,48.1549186706543,592.880615234375,0.130999997258186,674.989990234375,4461
"267","Massachuse",1993,"actual_pre-1994",154,5002.85009765625,4862,81.0468444824219,2429,40.4900817871094,429.852386474609,0.120999999344349,779.039978027344,4223.8
"268","Massachuse",1996,"actual_post-1994",178,4341.6201171875,3412,56.1738548278809,2201,36.2364158630371,486.726013183594,0.137999996542931,687.169982910156,3654.4
"269","Massachuse",1996,"predicted_post-1994",208.694024992624,4329.00826225104,7878.82775092813,93.379588105647,1404.52339869164,31.866772314498,526.860742593969,0.0968237998517034,659.978967664368,3674.07001795727
"270","Massachuse",1999,"actual_post-1994",166,3435.8701171875,2373,NA,NA,NA,351.98291015625,0.131999999284744,621.309997558594,2814.6
"271","Massachuse",1999,"predicted_post-1994",257.328745791884,3410.50487738623,8873.21594922091,NA,NA,NA,489.867279435971,0.110915944709167,626.324671455537,2854.6269492715
"272","Massachuse",2002,"actual_post-1994",234,3098.60009765625,1833,NA,NA,NA,321.514404296875,0.126000002026558,479.5,2619.1
"273","Massachuse",2002,"predicted_post-1994",255.302487692438,3084.11337076539,11255.9941001719,NA,NA,NA,479.517502012052,0.113765629987756,587.665733912545,2639.96876516329
"274","Michigan",1975,"actual_pre-1994",119,6519.60009765625,6590,69.1065444946289,4769,50.0104866027832,NA,0.0659999996423722,659.400024414063,5860.2
"275","Michigan",1978,"actual_pre-1994",162,5811.990234375,7151,78.09326171875,4987,54.461067199707,260.283996582031,0.0659999996423722,584.739990234375,5227.3
"276","Michigan",1981,"actual_pre-1994",165,6675.9501953125,7030,75.9261245727539,4189,45.2424659729004,157.235397338867,0.0540000014007091,639.5,6036.4
"277","Michigan",1984,"actual_pre-1994",161,6477.47998046875,7693,84.9679718017578,4680,51.6898612976074,235.313903808594,0.0560000017285347,716.650024414063,5760.8
"278","Michigan",1987,"actual_pre-1994",259,6491.4599609375,9210,100.732803344727,6464,70.6988983154297,191.602905273437,0.0509999990463257,803.900024414063,5687.6
"279","Michigan",1990,"actual_pre-1994",366,5968.31982421875,13362,144.4072265625,9255,100.021614074707,372.091186523438,0.0710000023245812,709.159973144531,5259.2
"280","Michigan",1993,"actual_pre-1994",414,5610.60009765625,12590,133.609252929688,7564,80.2716751098633,322.977386474609,0.0710000023245812,770.080017089844,4840.5
"281","Michigan",1996,"actual_post-1994",440,5182.77001953125,13731,143.795166015625,8049,84.2915496826172,412.064697265625,0.0839999988675117,687.820007324219,4495
"282","Michigan",1996,"predicted_post-1994",395.24622437749,5195.02645558978,18254.8862196069,143.870481253014,7516.79559150133,87.585380291099,433.674951331759,0.0703827782585252,707.696580146173,4484.0282919197
"283","Michigan",1999,"actual_post-1994",472,4682.89990234375,12075,NA,NA,NA,403.803497314453,0.0879999995231629,620.830017089844,4062.1
"284","Michigan",1999,"predicted_post-1994",364.482879984693,5125.6228109094,19745.3639333607,NA,NA,NA,486.593194262587,0.074266025486469,444.061903998911,3629.99489732507
"285","Michigan",2002,"actual_post-1994",501,4081.5,14411,NA,NA,NA,331.332092285156,0.0900000035762787,554.700012207031,3526.8
"286","Michigan",2002,"predicted_post-1994",399.524093175194,4539.33733958269,21889.5270104762,NA,NA,NA,451.309328996065,0.0762035369696141,401.080672161227,3082.39725760337
"287","Minnesota",1975,"actual_pre-1994",42.2000007629394,3031,1189,30.4559421539306,794,20.3381156921387,NA,0.068000003695488,207.300003051758,3723.7
"288","Minnesota",1978,"actual_pre-1994",49,4230.83984375,1373,34.497486114502,905,22.7386932373047,207.565002441406,0.068000003695488,193.839996337891,4037
"289","Minnesota",1981,"actual_pre-1994",49,4799.47998046875,1294,31.7390232086181,830,20.3581066131592,131.088806152344,0.0489999987185001,227.759994506836,4571.7
"290","Minnesota",1984,"actual_pre-1994",52,4034.18994140625,1499,36.1640548706054,1149,27.7201442718506,96.609748840332,0.0390000008046627,190.850006103516,3843.3
"291","Minnesota",1987,"actual_pre-1994",60,4362.2001953125,1812,43.0097312927246,1398,33.1830062866211,110.441398620605,0.0359999984502793,284.549987792969,4077.6
"292","Minnesota",1990,"actual_pre-1994",72,4383.2099609375,2406,55.4633483886719,1818,41.9087142944336,161.077194213867,0.0379999987781048,288.279998779297,4094.9
"293","Minnesota",1993,"actual_pre-1994",92,4590.7099609375,3035,67.8363876342773,2191,48.9718360900879,134.748397827148,0.0379999987781048,338.040008544922,4252.7
"294","Minnesota",1996,"actual_post-1994",110,4497.330078125,3304,72.63134765625,2478,54.4735107421875,334.283996582031,0.063000001013279,356.100006103516,4141.2
"295","Minnesota",1996,"predicted_post-1994",147.939872275545,4495.93333831854,5042.43389181806,89.3388521211574,3208.75529030619,48.9595795850311,263.094975673053,0.0316994634408616,343.982329700007,4141.63267232011
"296","Minnesota",1999,"actual_post-1994",125,4046.5,4557,NA,NA,NA,396.232513427734,0.0769999995827675,310.179992675781,3736.3
"297","Minnesota",1999,"predicted_post-1994",163.687520641937,4052.24969686098,5925.83759043461,NA,NA,NA,381.43654348032,0.0354802765223349,327.063585509412,3731.31616331585
"298","Minnesota",2002,"actual_post-1994",141,3583.69995117187,5265,NA,NA,NA,289.508697509766,0.0850000008940697,264.399993896484,3319.3
"299","Minnesota",2002,"predicted_post-1994",165.692085496184,3613.16143564503,6497.650304751,NA,NA,NA,391.309977822996,0.0378162183276153,299.725300502494,3291.13267978914
"300","Mississipp",1975,"actual_pre-1994",103,2249.19995117187,1454,61.1438179016113,1195,50.252311706543,NA,0.0540000014007091,334.899993896484,1914.3
"301","Mississipp",1978,"actual_pre-1994",110,2588.57006835938,1277,51.9105682373047,1019,41.4227638244629,337.051788330078,0.0540000014007091,288.660003662109,2299.9
"302","Mississipp",1981,"actual_pre-1994",177,3417.169921875,2880,114.285713195801,2170,86.1111145019531,324.244689941406,0.046000000089407,341.950012207031,3075.2
"303","Mississipp",1984,"actual_pre-1994",229,3208.15991210938,2913,112.775840759277,2309,89.3921813964844,283.384002685547,0.0450000017881393,280.440002441406,2927.7
"304","Mississipp",1987,"actual_pre-1994",256,3345.07006835938,3017,114.97713470459,2335,88.9862823486328,286.315887451172,0.0500000007450581,274.130004882813,3070.9
"305","Mississipp",1990,"actual_pre-1994",307,3515.30004882813,3785,147.047393798828,3108,120.745918273926,456.532897949219,0.0590000003576278,311.179992675781,3204.1
"306","Mississipp",1993,"actual_pre-1994",361,4282.47998046875,4768,182.472259521484,4476,171.29736328125,487.642303466797,0.0649999976158142,411.739990234375,3870.7
"307","Mississipp",1996,"actual_post-1994",482,4514.4599609375,5467,202.70671081543,4762,176.566558837891,799.696899414063,0.090999998152256,502.779998779297,4011.7
"308","Mississipp",1996,"predicted_post-1994",333.394591523414,4529.26283559121,7378.03941485419,212.941580713351,4752.55473599609,180.264574236874,660.991217925125,0.0522801589231565,520.946271289397,3983.7175790268
"309","Mississipp",1999,"actual_post-1994",626,4383.97998046875,5825,NA,NA,NA,744.635498046875,0.100000001490116,410.679992675781,3973.3
"310","Mississipp",1999,"predicted_post-1994",352.504781835785,4434.30781751118,7921.31960177588,NA,NA,NA,853.233651863616,0.0625864244341234,492.470654719126,3900.74774509646
"311","Mississipp",2002,"actual_post-1994",743,4185.2001953125,5655,NA,NA,NA,792.109619140625,0.101999998092651,350.100006103516,3835.1
"312","Mississipp",2002,"predicted_post-1994",351.131945154136,4268.96488757724,8547.08446593722,NA,NA,NA,854.60821952867,0.0678549645407094,485.760351208133,3720.87941432903
"313","Missouri",1975,"actual_pre-1994",92,4788.10009765625,2548,53.1276054382324,2227,46.4345283508301,NA,0.0509999990463257,452.399993896484,4335.6
"314","Missouri",1978,"actual_pre-1994",116,4581.25,2590,53.4571723937988,2338,48.2559356689453,269.714385986328,0.0509999990463257,460.420013427734,4120.8
"315","Missouri",1981,"actual_pre-1994",131,5433.10009765625,3473,70.6324996948242,2880,58.5722999572754,183.049697875977,0.0399999991059303,554.489990234375,4878.6
"316","Missouri",1984,"actual_pre-1994",175,4529.89990234375,4293,86.4652557373047,3156,63.5649528503418,203.375701904297,0.0390000008046627,477.220001220703,4052.7
"317","Missouri",1987,"actual_pre-1994",218,4654.02978515625,6112,120.647453308105,4424,87.327278137207,231.286407470703,0.0410000011324883,578.559997558594,4075.5
"318","Missouri",1990,"actual_pre-1994",287,5127.1201171875,8152,159.968597412109,5736,112.558868408203,424.922912597656,0.0529999993741512,632.559997558594,4494.6
"319","Missouri",1993,"actual_pre-1994",308,5097.1298828125,9812,188.946655273437,6914,133.140762329102,316.571411132813,0.0509999990463257,740.380004882813,4356.7
"320","Missouri",1996,"actual_post-1994",409,5120.52978515625,13462,252.854995727539,7916,148.685195922852,623.984375,0.0740000009536743,663.77001953125,4456.8
"321","Missouri",1996,"predicted_post-1994",308.341778877943,5150.30185873702,9378.91696587289,258.294723157054,7545.43732582901,155.948391921513,518.776155530122,0.0455559709686176,669.526164086131,4421.0938560432
"322","Missouri",1999,"actual_post-1994",477,4826.3701171875,13526,NA,NA,NA,814.204223632813,0.0920000001788139,555.650024414063,4270.7
"323","Missouri",1999,"predicted_post-1994",322.598480792458,4878.2305435616,9880.12935403092,NA,NA,NA,629.687357641499,0.0547919828016183,640.766048421701,4205.77824297035
"324","Missouri",2002,"actual_post-1994",529,4776.10009765625,16637,NA,NA,NA,705.49267578125,0.103000000119209,541.299987792969,4234.9
"325","Missouri",2002,"predicted_post-1994",342.390219639923,4833.67878088507,11856.1748654483,NA,NA,NA,562.160509186309,0.0526745485228233,632.071485668304,4164.00192464584
"326","Montana",1975,"actual_pre-1994",57.2000007629394,4083.80004882813,448,60.8695640563965,291,39.5380439758301,NA,0.0450000017881393,162.399993896484,3921.4
"327","Montana",1978,"actual_pre-1994",87,4105.259765625,472,61.2191963195801,352,45.6549949645996,237.795593261719,0.0450000017881393,218,3887.3
"328","Montana",1981,"actual_pre-1994",104,5024.490234375,550,69.8856430053711,409,51.9695053100586,133.917404174805,0.0260000005364418,222.619995117188,4801.9
"329","Montana",1984,"actual_pre-1994",117,4644.43017578125,528,64.7058792114258,387,47.4264717102051,135.284393310547,0.0370000004768371,212.610000610352,4431.8
"330","Montana",1987,"actual_pre-1994",147,4478.8798828125,620,75.8873901367187,489,59.8531227111816,85.6229476928711,0.0240000002086163,157.389999389648,4321.5
"331","Montana",1990,"actual_pre-1994",176,3997.52001953125,662,82.75,505,63.125,102.387001037598,0.0390000008046627,116.01000213623,3881.5
"332","Montana",1993,"actual_pre-1994",182,4596.1201171875,680,82.6245422363281,304,36.9380302429199,60.6273612976074,0.0189999993890524,169.899993896484,4426.2
"333","Montana",1996,"actual_post-1994",259,4797.35986328125,1005,115.517242431641,663,76.2068939208984,NA,NA,171.380004882812,4626
"334","Montana",1996,"predicted_post-1994",209.640472350097,4792.50976370941,3459.44387183831,115.266309188311,353.222728088723,69.810806298437,NA,NA,227.236889761207,4616.28024748233
"335","Montana",1999,"actual_post-1994",335,4070.67993164063,1277,NA,NA,NA,55.7281188964844,0.0370000004768371,138.75,4155
"336","Montana",1999,"predicted_post-1994",259.40234544879,4303.72761924069,1916.1249143391,NA,NA,NA,110.241181521896,0.0225264422979019,91.3977479681534,3915.85998127299
"337","Montana",2002,"actual_post-1994",361,3688.69995117187,1510,NA,NA,NA,85.6240692138672,0.0329999998211861,352.399993896484,3336.3
"338","Montana",2002,"predicted_post-1994",341.901902674306,3692.34858610131,359.198061027897,NA,NA,NA,47.3782848176791,0.0253832240588438,295.112668225561,3347.57079975248
"339","Nebraska",1975,"actual_pre-1994",80.3000030517578,3344.30004882813,961,62.4431457519531,722,46.9135818481445,NA,0.0540000014007091,239.600006103516,3104.7
"340","Nebraska",1978,"actual_pre-1994",80,3524.60009765625,563,36.2290878295899,446,28.7001285552979,238.720092773437,0.0540000014007091,199.419998168945,3325.2
"341","Nebraska",1981,"actual_pre-1994",104,4305.2001953125,947,60.3184700012207,786,50.0636940002441,161.050796508789,0.0480000004172325,224.559997558594,4080.6
"342","Nebraska",1984,"actual_pre-1994",97,3787.65991210938,635,39.7869682312012,535,33.5213050842285,155.132400512695,0.0430000014603138,217.720001220703,3569.9
"343","Nebraska",1987,"actual_pre-1994",123,3855.68994140625,835,52.252815246582,678,42.428035736084,158.722702026367,0.0379999987781048,262.579986572266,3593.1
"344","Nebraska",1990,"actual_pre-1994",140,4091.6201171875,1253,79.5555572509766,1034,65.6507949829102,281.358795166016,0.0509999990463257,279.519989013672,3812.1
"345","Nebraska",1993,"actual_pre-1994",153,4324.02978515625,1468,91.5211944580078,1122,69.9501266479492,226.438003540039,0.0560000017285347,348.570007324219,3975.5
"346","Nebraska",1996,"actual_post-1994",194,4544.47021484375,1724,105.314598083496,1370,83.6896743774414,433.261291503906,0.0729999989271164,381.980010986328,4162.5
"347","Nebraska",1996,"predicted_post-1994",211.516373160225,4550.69290429914,1607.03674475249,128.063115433509,-126.406517214714,98.1436281079232,376.392634664331,0.0380684570420856,377.972267048363,4147.20644836609
"348","Nebraska",1999,"actual_post-1994",217,4405.22998046875,1603,NA,NA,NA,534.203674316406,0.0900000035762787,451.410003662109,3953.8
"349","Nebraska",1999,"predicted_post-1994",241.846989213712,4409.83917773551,1039.31777846865,NA,NA,NA,465.847610135092,0.0419109900902989,436.130557634733,3943.43482761588
"350","Nebraska",2002,"actual_post-1994",228,4329.60009765625,1934,NA,NA,NA,772.678283691406,0.111000001430512,304.299987792969,4025.3
